supp_cd,mgfname,itpack_cd,itempackname,it_cd,itemname,pack_cd,packages,pkg_unit,no_pkg,short_cd,is_0_mrp,mrp_order,ipmrp_cd,mrp_item,mrp,sal_gr_rt,off_onmrp,sal_remark,it_und_gp
"HD","HALDIRAM FOODS INT.L","HD178ZN","HD.LEMON BHEL-55g","HD178","HD.LEMON BHEL","ZN","55g","",0.000,"",F,1,"HD178ZNA","HD.LEMON BHEL-55g @10.00",10.00,8.0400,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD179AI","HD.SPECIAL CHIVDA-150g","HD179","HD.SPECIAL CHIVDA","AI","150GM","GM",150.00,"",F,4,"HD179AIA","HD.SPECIAL CHIVDA-150g @30.00",30.00,24.0100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD179AI","HD.SPECIAL CHIVDA-150g","HD179","HD.SPECIAL CHIVDA","AI","150GM","GM",150.00,"",F,4,"HD179AIB","HD.SPECIAL CHIVDA-150g @32.00",32.00,25.6100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD180AB","HD.MINI SAMOASA-200g","HD180","HD.MINI SAMOASA","AB","200GM","GM",200.00,"",F,14,"HD180ABA","HD.MINI SAMOASA-200g @40.00",40.00,32.0200,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD180AB","HD.MINI SAMOASA-200g","HD180","HD.MINI SAMOASA","AB","200GM","GM",200.00,"",F,13,"HD180ABB","HD.MINI SAMOASA-200g @43.00",43.00,34.4100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD180AB","HD.MINI SAMOASA-200g","HD180","HD.MINI SAMOASA","AB","200GM","GM",200.00,"",F,13,"HD180ABC","HD.MINI SAMOASA-200g @45.00",45.00,36.3800,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD180AB","HD.MINI SAMOASA-200g","HD180","HD.MINI SAMOASA","AB","200GM","GM",200.00,"",F,8,"HD180ABD","HD.MINI SAMOASA-200g @48.00",48.00,38.8900,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD180AB","HD.MINI SAMOASA-200g","HD180","HD.MINI SAMOASA","AB","200GM","GM",200.00,"28",F,4,"HD180ABE","HD.MINI SAMOASA-200g @50.00",50.00,38.1500,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD181AJ","H.SPL.SOAN PAPDI-250g","HD181","H.SPL.SOAN PAPDI","AJ","250GM","GM",250.00,"",F,10,"HD181AJA","H.SPL.SOAN PAPDI-250g @65.00",65.00,52.4700,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD181AJ","H.SPL.SOAN PAPDI-250g","HD181","H.SPL.SOAN PAPDI","AJ","250GM","GM",250.00,"",F,11,"HD181AJB","H.SPL.SOAN PAPDI-250g @70.00",70.00,56.5000,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD181AJ","H.SPL.SOAN PAPDI-250g","HD181","H.SPL.SOAN PAPDI","AJ","250GM","GM",250.00,"",F,7,"HD181AJC","H.SPL.SOAN PAPDI-250g @75.00",75.00,60.5200,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD181AJ","H.SPL.SOAN PAPDI-250g","HD181","H.SPL.SOAN PAPDI","AJ","250GM","GM",250.00,"",F,6,"HD181AJD","H.SPL.SOAN PAPDI-250g @80.00",80.00,64.5700,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD181AJ","H.SPL.SOAN PAPDI-250g","HD181","H.SPL.SOAN PAPDI","AJ","250GM","GM",250.00,"",F,4,"HD181AJE","H.SPL.SOAN PAPDI-250g @90.00",90.00,73.2700,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD181AJ","H.SPL.SOAN PAPDI-250g","HD181","H.SPL.SOAN PAPDI","AJ","250GM","GM",250.00,"38",F,1,"HD181AJF","H.SPL.SOAN PAPDI-250g @110.00",110.00,89.5500,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD181AL","H.SPL.SOAN PAPDI-500g","HD181","H.SPL.SOAN PAPDI","AL","500GM","GM",500.00,"",F,7,"HD181ALA","H.SPL.SOAN PAPDI-500g @125.00",125.00,100.8900,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD181AL","H.SPL.SOAN PAPDI-500g","HD181","H.SPL.SOAN PAPDI","AL","500GM","GM",500.00,"",F,8,"HD181ALB","H.SPL.SOAN PAPDI-500g @145.00",145.00,117.0300,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD181AL","H.SPL.SOAN PAPDI-500g","HD181","H.SPL.SOAN PAPDI","AL","500GM","GM",500.00,"",F,5,"HD181ALC","H.SPL.SOAN PAPDI-500g @175.00",175.00,142.5000,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD184AA","H.SOAN CAKE-100g","HD184","H.SOAN CAKE","AA","100GM","GM",100.00,"",F,2,"HD184AAA","H.SOAN CAKE-100g @30.00",30.00,23.8100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD184AB","H.SOAN CAKE-200g","HD184","H.SOAN CAKE","AB","200GM","GM",200.00,"",F,8,"HD184ABA","H.SOAN CAKE-200g @45.00",45.00,0.0000,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD184AB","H.SOAN CAKE-200g","HD184","H.SOAN CAKE","AB","200GM","GM",200.00,"",F,9,"HD184ABC","H.SOAN CAKE-200g @50.00",50.00,42.8600,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD184AB","H.SOAN CAKE-200g","HD184","H.SOAN CAKE","AB","200GM","GM",200.00,"",F,13,"HD184ABD","H.SOAN CAKE-200g @55.00",55.00,44.3900,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD184AB","H.SOAN CAKE-200g","HD184","H.SOAN CAKE","AB","200GM","GM",200.00,"",F,11,"HD184ABE","H.SOAN CAKE-200g @60.00",60.00,48.3900,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD184AB","H.SOAN CAKE-200g","HD184","H.SOAN CAKE","AB","200GM","GM",200.00,"40",F,3,"HD184ABF","H.SOAN CAKE-200g @65.00",65.00,52.9100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD184AE","H.SOAN CAKE-400g","HD184","H.SOAN CAKE","AE","400GM","GM",400.00,"",F,4,"HD184AEA","H.SOAN CAKE-400g @86.00",86.00,69.5000,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD184AE","H.SOAN CAKE-400g","HD184","H.SOAN CAKE","AE","400GM","GM",400.00,"41",F,1,"HD184AEB","H.SOAN CAKE-400g @125.00",125.00,101.7000,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD185AJ","H.ORAN.SOAN PAPDI-250g","HD185","H.ORAN.SOAN PAPDI","AJ","250GM","GM",250.00,"",F,10,"HD185AJC","H.ORAN.SOAN PAPDI-250g @55.00",55.00,44.3900,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD185AJ","H.ORAN.SOAN PAPDI-250g","HD185","H.ORAN.SOAN PAPDI","AJ","250GM","GM",250.00,"",F,11,"HD185AJD","H.ORAN.SOAN PAPDI-250g @60.00",60.00,48.8400,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD185AJ","H.ORAN.SOAN PAPDI-250g","HD185","H.ORAN.SOAN PAPDI","AJ","250GM","GM",250.00,"36",F,2,"HD185AJE","H.ORAN.SOAN PAPDI-250g @65.00",65.00,52.9100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD185AL","H.ORAN.SOAN PAPDI-500g","HD185","H.ORAN.SOAN PAPDI","AL","500GM","GM",500.00,"",F,7,"HD185ALA","H.ORAN.SOAN PAPDI-500g @90.00",90.00,72.6500,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD185AL","H.ORAN.SOAN PAPDI-500g","HD185","H.ORAN.SOAN PAPDI","AL","500GM","GM",500.00,"",F,8,"HD185ALB","H.ORAN.SOAN PAPDI-500g @96.00",96.00,77.5000,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD185AL","H.ORAN.SOAN PAPDI-500g","HD185","H.ORAN.SOAN PAPDI","AL","500GM","GM",500.00,"",F,8,"HD185ALC","H.ORAN.SOAN PAPDI-500g @105.00",105.00,84.7600,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD185AL","H.ORAN.SOAN PAPDI-500g","HD185","H.ORAN.SOAN PAPDI","AL","500GM","GM",500.00,"",F,5,"HD185ALD","H.ORAN.SOAN PAPDI-500g @115.00",115.00,93.6100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD185AL","H.ORAN.SOAN PAPDI-500g","HD185","H.ORAN.SOAN PAPDI","AL","500GM","GM",500.00,"365",F,2,"HD185ALE","H.ORAN.SOAN PAPDI-500g @120.00",120.00,97.6800,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD186AI","HD.PUNJABI TADKA-150g","HD186","HD.PUNJABI TADKA","AI","150GM","GM",150.00,"",F,13,"HD186AIA","HD.PUNJABI TADKA-150g @26.00",26.00,20.8100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD186AI","HD.PUNJABI TADKA-150g","HD186","HD.PUNJABI TADKA","AI","150GM","GM",150.00,"",F,11,"HD186AIB","HD.PUNJABI TADKA-150g @28.00",28.00,22.4100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD186AI","HD.PUNJABI TADKA-150g","HD186","HD.PUNJABI TADKA","AI","150GM","GM",150.00,"73",F,8,"HD186AIC","HD.PUNJABI TADKA-150g @30.00",30.00,22.8900,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD187ZY","HG.DOUBLE MAZZA-450g","HD187","HG.DOUBLE MAZZA","ZY","450GM","GM",450.00,"",F,6,"HD187ZYA","HG.DOUBLE MAZZA-450g @88.00",88.00,88.0000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD187ZY","HG.DOUBLE MAZZA-450g","HD187","HG.DOUBLE MAZZA","ZY","450GM","GM",450.00,"",F,5,"HD187ZYB","HG.DOUBLE MAZZA-450g @110.00",110.00,88.0000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD187ZY","HG.DOUBLE MAZZA-450g","HD187","HG.DOUBLE MAZZA","ZY","450GM","GM",450.00,"",F,5,"HD187ZYC","HG.DOUBLE MAZZA-450g @120.00",120.00,99.3400,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD187ZY","HG.DOUBLE MAZZA-450g","HD187","HG.DOUBLE MAZZA","ZY","450GM","GM",450.00,"",F,2,"HD187ZYD","HG.DOUBLE MAZZA-450g @125.00",125.00,102.5500,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD194AJ","H.SOAN PAPDI-250g","HD194","H.SOAN PAPDI","AJ","250GM","GM",250.00,"",F,14,"HD194AJB","H.SOAN PAPDI-250g @55.00",55.00,44.3900,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD194AJ","H.SOAN PAPDI-250g","HD194","H.SOAN PAPDI","AJ","250GM","GM",250.00,"",F,11,"HD194AJC","H.SOAN PAPDI-250g @60.00",60.00,48.8400,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD194AJ","H.SOAN PAPDI-250g","HD194","H.SOAN PAPDI","AJ","250GM","GM",250.00,"33",F,2,"HD194AJD","H.SOAN PAPDI-250g @65.00",65.00,52.9100,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD196ZH","H.NAMKEEN KAJU-40g","HD196","H.NAMKEEN KAJU","ZH","40g","",0.000,"",F,6,"HD196ZHA","H.NAMKEEN KAJU-40g @38.00",38.00,32.3800,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD196ZH","H.NAMKEEN KAJU-40g","HD196","H.NAMKEEN KAJU","ZH","40g","",0.000,"",F,5,"HD196ZHB","H.NAMKEEN KAJU-40g @40.00",40.00,34.0200,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD196ZH","H.NAMKEEN KAJU-40g","HD196","H.NAMKEEN KAJU","ZH","40g","",0.000,"",F,4,"HD196ZHC","H.NAMKEEN KAJU-40g @50.00",50.00,39.8700,0.00,"",""
"HD","HALDIRAM FOODS INT.L","HD196ZW","H.NAMKEEN KAJU-35g","HD196","H.NAMKEEN KAJU","ZW","35g","",0.000,"91",F,2,"HD196ZWA","H.NAMKEEN KAJU-35g @50.00",50.00,39.8700,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD197ZH","H.MASALA KAJU-40g","HD197","H.MASALA KAJU","ZH","40g","",0.000,"",F,9,"HD197ZHA","H.MASALA KAJU-40g @38.00",38.00,32.3800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD197ZH","H.MASALA KAJU-40g","HD197","H.MASALA KAJU","ZH","40g","",0.000,"",F,7,"HD197ZHB","H.MASALA KAJU-40g @40.00",40.00,34.0200,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD197ZH","H.MASALA KAJU-40g","HD197","H.MASALA KAJU","ZH","40g","",0.000,"",F,5,"HD197ZHC","H.MASALA KAJU-40g @50.00",50.00,39.8700,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD197ZW","H.MASALA KAJU-35g","HD197","H.MASALA KAJU","ZW","35g","",0.000,"92",F,2,"HD197ZWA","H.MASALA KAJU-35g @50.00",50.00,39.8700,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD200AI","HD.GOL KACHAURI-150g","HD200","HD.GOL KACHAURI","AI","150GM","GM",150.00,"78",F,6,"HD200AIA","HD.GOL KACHAURI-150g @40.00",40.00,30.5300,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD200PF","HD.GOL KACHAURI-180g","HD200","HD.GOL KACHAURI","PF","180g","",0.000,"",F,5,"HD200PFA","HD.GOL KACHAURI-180g @42.00",42.00,33.6100,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD200PF","HD.GOL KACHAURI-180g","HD200","HD.GOL KACHAURI","PF","180g","",0.000,"",F,3,"HD200PFB","HD.GOL KACHAURI-180g @34.00",34.00,27.2000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD201AI","HD.LITE CHIVDA-150g","HD201","HD.LITE CHIVDA","AI","150GM","GM",150.00,"",F,9,"HD201AIA","HD.LITE CHIVDA-150g @20.00",20.00,0.0000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD201AI","HD.LITE CHIVDA-150g","HD201","HD.LITE CHIVDA","AI","150GM","GM",150.00,"72",F,7,"HD201AIB","HD.LITE CHIVDA-150g @25.00",25.00,19.0800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD201AU","HD.LITE CHIVDA-60g","HD201","HD.LITE CHIVDA","AU","60g","",0.000,"",F,2,"HD201AUA","HD.LITE CHIVDA-60g @10.00",10.00,8.5700,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD202AL","H.PRM SOAN PAPDI-500g","HD202","H.PRM SOAN PAPDI","AL","500GM","GM",500.00,"",F,2,"HD202ALA","H.PRM SOAN PAPDI-500g @110.00",110.00,88.8000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD202ZC","H.PRM SOAN PAPDI-1Kg","HD202","H.PRM SOAN PAPDI","ZC","1Kg","",0.000,"",F,3,"HD202ZCA","H.PRM SOAN PAPDI-1Kg @210.00",210.00,170.5000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD202ZC","H.PRM SOAN PAPDI-1Kg","HD202","H.PRM SOAN PAPDI","ZC","1Kg","",0.000,"",F,2,"HD202ZCB","H.PRM SOAN PAPDI-1Kg @230.00",230.00,190.4800,0.00,"",""
"S05","GENRAL PURCHASE","HD204AL","H.SOAN PAPDI-500g","HD204","H.SOAN PAPDI","AL","500GM","GM",500.00,"",F,13,"HD204ALA","H.SOAN PAPDI-500g @105.00",105.00,84.7600,0.00,"",""
"S05","GENRAL PURCHASE","HD204AL","H.SOAN PAPDI-500g","HD204","H.SOAN PAPDI","AL","500GM","GM",500.00,"",F,11,"HD204ALB","H.SOAN PAPDI-500g @115.00",115.00,93.6100,0.00,"",""
"S05","GENRAL PURCHASE","HD204AL","H.SOAN PAPDI-500g","HD204","H.SOAN PAPDI","AL","500GM","GM",500.00,"34",F,4,"HD204ALC","H.SOAN PAPDI-500g @120.00",120.00,97.6800,0.00,"",""
"S05","GENRAL PURCHASE","HD204PX","H.SOAN PAPDI-1Kg","HD204","H.SOAN PAPDI","PX","1Kg","",0.000,"",F,2,"HD204PXA","H.SOAN PAPDI-1Kg @230.00",230.00,186.6700,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD205AB","H.BADAM HALWA-200g","HD205","H.BADAM HALWA","AB","200GM","GM",200.00,"",F,7,"HD205ABA","H.BADAM HALWA-200g @37.00",37.00,29.8600,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD205AB","H.BADAM HALWA-200g","HD205","H.BADAM HALWA","AB","200GM","GM",200.00,"",F,6,"HD205ABB","H.BADAM HALWA-200g @40.00",40.00,32.3000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD205AB","H.BADAM HALWA-200g","HD205","H.BADAM HALWA","AB","200GM","GM",200.00,"",F,5,"HD205ABC","H.BADAM HALWA-200g @45.00",45.00,36.2800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD205AB","H.BADAM HALWA-200g","HD205","H.BADAM HALWA","AB","200GM","GM",200.00,"B32",F,2,"HD205ABD","H.BADAM HALWA-200g @50.00",50.00,40.4800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD205AE","H.BADAM HALWA-400g","HD205","H.BADAM HALWA","AE","400GM","GM",400.00,"",F,2,"HD205AEA","H.BADAM HALWA-400g @80.00",80.00,67.0500,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD208ZG","LICHI SHARBAT-700ml","HD208","LICHI SHARBAT","ZG","700ml","",0.000,"",F,3,"HD208ZGA","LICHI SHARBAT-700ml @120.00",120.00,102.0400,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD210AB","H.AGRA TAJ PETHA-200g","HD210","H.AGRA TAJ PETHA","AB","200GM","GM",200.00,"",F,6,"HD210ABA","H.AGRA TAJ PETHA-200g @45.00",45.00,36.3200,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD210AB","H.AGRA TAJ PETHA-200g","HD210","H.AGRA TAJ PETHA","AB","200GM","GM",200.00,"79",F,5,"HD210ABB","H.AGRA TAJ PETHA-200g @50.00",50.00,40.6900,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD210ZA","H.AGRA TAJ PETHA-350g","HD210","H.AGRA TAJ PETHA","ZA","350g","",0.000,"80",F,1,"HD210ZAA","H.AGRA TAJ PETHA-350g @90.00",90.00,72.8600,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD211AI","HD.SOYA STICKS-150g","HD211","HD.SOYA STICKS","AI","150GM","GM",150.00,"",F,7,"HD211AIA","HD.SOYA STICKS-150g @34.00",34.00,27.4200,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD211AI","HD.SOYA STICKS-150g","HD211","HD.SOYA STICKS","AI","150GM","GM",150.00,"30",F,2,"HD211AIB","HD.SOYA STICKS-150g @35.00",35.00,26.7100,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD211PH","HD.SOYA STICKS-50g","HD211","HD.SOYA STICKS","PH","50g","",0.000,"",F,4,"HD211PHA","HD.SOYA STICKS-50g @10.00",10.00,8.0400,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD214AY","HG.Heavanly Delight-950g","HD214","HG.Heavanly Delight","AY","950g","",0.000,"",T,7,"HD214AYA","HG.Heavanly Delight-950g @",0.00,174.3100,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD214AY","HG.Heavanly Delight-950g","HD214","HG.Heavanly Delight","AY","950g","",0.000,"",T,6,"HD214AYB","HG.Heavanly Delight-950g @",0.00,178.5800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD214AY","HG.Heavanly Delight-950g","HD214","HG.Heavanly Delight","AY","950g","",0.000,"",T,5,"HD214AYC","HG.Heavanly Delight-950g @",0.00,185.3100,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD214AY","HG.Heavanly Delight-950g","HD214","HG.Heavanly Delight","AY","950g","",0.000,"",T,2,"HD214AYD","HG.Heavanly Delight-950g @",0.00,184.8300,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD214AY","HG.Heavanly Delight-950g","HD214","HG.Heavanly Delight","AY","950g","",0.000,"56",F,1,"HD214AYE","HG.Heavanly Delight-950g @225.00",225.00,176.2300,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD219AB","H.Elaichi Toast-200g","HD219","H.Elaichi Toast","AB","200GM","GM",200.00,"",F,2,"HD219ABA","H.Elaichi Toast-200g @25.00",25.00,21.9800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD219AI","H.Elaichi Toast-150g","HD219","H.Elaichi Toast","AI","150GM","GM",150.00,"",F,2,"HD219AIA","H.Elaichi Toast-150g @20.00",20.00,17.5800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD219AJ","H.Elaichi Toast-250g","HD219","H.Elaichi Toast","AJ","250GM","GM",250.00,"ET2",F,4,"HD219AJA","H.Elaichi Toast-250g @35.00",35.00,29.0300,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD220AB","H.Fruit Toast-200g","HD220","H.Fruit Toast","AB","200GM","GM",200.00,"",F,2,"HD220ABA","H.Fruit Toast-200g @25.00",25.00,21.9800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD220AI","H.Fruit Toast-150g","HD220","H.Fruit Toast","AI","150GM","GM",150.00,"",F,2,"HD220AIA","H.Fruit Toast-150g @20.00",20.00,17.5800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD220AJ","H.Fruit Toast-250g","HD220","H.Fruit Toast","AJ","250GM","GM",250.00,"",F,2,"HD220AJA","H.Fruit Toast-250g @30.00",30.00,26.3700,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD221AB","H.Milk Toast-200g","HD221","H.Milk Toast","AB","200GM","GM",200.00,"",F,2,"HD221ABA","H.Milk Toast-200g @25.00",25.00,21.9800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD221AI","H.Milk Toast-150g","HD221","H.Milk Toast","AI","150GM","GM",150.00,"MT1",F,3,"HD221AIA","H.Milk Toast-150g @23.00",23.00,19.2600,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD221AJ","H.Milk Toast-250g","HD221","H.Milk Toast","AJ","250GM","GM",250.00,"MT5",F,3,"HD221AJA","H.Milk Toast-250g @35.00",35.00,29.3000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD222AB","H.Jeera Toast-200g","HD222","H.Jeera Toast","AB","200GM","GM",200.00,"",F,2,"HD222ABA","H.Jeera Toast-200g @25.00",25.00,21.9800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD222AI","H.Jeera Toast-150g","HD222","H.Jeera Toast","AI","150GM","GM",150.00,"",F,2,"HD222AIA","H.Jeera Toast-150g @20.00",20.00,17.5800,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD222AJ","H.Jeera Toast-250g","HD222","H.Jeera Toast","AJ","250GM","GM",250.00,"",F,2,"HD222AJA","H.Jeera Toast-250g @30.00",30.00,26.3700,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD224PA","HD.BHUJIA SEV 700g JAR-PACK","HD224","HD.BHUJIA SEV 700g JAR","PA","","",0.000,"",F,1,"HD224PAA","HD.BHUJIA SEV 700g JAR-PACK @235.00",235.00,179.3300,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD225AB","H.MANGO HALWA-200g","HD225","H.MANGO HALWA","AB","200GM","GM",200.00,"32",F,2,"HD225ABA","H.MANGO HALWA-200g @55.00",55.00,44.7700,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD226ZC","H.GULAB JAMUN TIN BOX PACK-1Kg","HD226","H.GULAB JAMUN TIN BOX PACK","ZC","1Kg","",0.000,"",F,1,"HD226ZCA","H.GULAB JAMUN TIN BOX PACK-1Kg @200.00",200.00,165.7200,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD227ZC","H.RASGULLA TIN BOX PACK-1Kg","HD227","H.RASGULLA TIN BOX PACK","ZC","1Kg","",0.000,"",F,1,"HD227ZCA","H.RASGULLA TIN BOX PACK-1Kg @195.00",195.00,161.5700,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD228PX","H.SWEET WONDER-1Kg","HD228","H.SWEET WONDER","PX","1Kg","",0.000,"SWD",F,2,"HD228PXA","H.SWEET WONDER-1Kg @200.00",200.00,162.8000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD229PA","H.102 Not Out 415g GIFT-PACK","HD229","H.102 Not Out 415g GIFT","PA","","",0.000,"800",F,2,"HD229PAA","H.102 Not Out 415g GIFT-PACK @102.00",102.00,80.3600,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD230PA","HD.DHADAK 485g GIFT-PACK","HD230","HD.DHADAK 485g GIFT","PA","","",0.000,"",F,0,"HD230PAA","HD.DHADAK 485g GIFT-PACK @99.00",99.00,77.5500,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD231AI","HD.AL00 SEV (PLAIN)-150g","HD231","HD.AL00 SEV (PLAIN)","AI","150GM","GM",150.00,"",F,1,"HD231AIA","HD.AL00 SEV (PLAIN)-150g @30.00",30.00,22.8900,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HD232AI","HD.SOYA CHIPS-150g","HD232","HD.SOYA CHIPS","AI","150GM","GM",150.00,"C30",F,2,"HD232AIA","HD.SOYA CHIPS-150g @35.00",35.00,26.7100,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HFIL1AA","Halke Fulke Plain Wafers-100g","HFIL1","Halke Fulke Plain Wafers","AA","100GM","GM",100.00,"004",F,1,"HFIL1AAA","Halke Fulke Plain Wafers-100g @20.00",20.00,15.2500,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HFIL1AB","HD.UDAD PAPAD-200g","HFIL6","HD.UDAD PAPAD","AB","200GM","GM",200.00,"",F,1,"HFIL1ABA","HD.UDAD PAPAD-200g @50.00",50.00,42.0000,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HFIL2AU","K.Chips Balsamic vinegar-60g","HFIL2","K.Chips Balsamic vinegar","AU","60g","",0.000,"",F,1,"HFIL2AUA","K.Chips Balsamic vinegar-60g @20.00",20.00,15.2500,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HFIL3AU","K.Chips Pink Peepar-60g","HFIL3","K.Chips Pink Peepar","AU","60g","",0.000,"",F,1,"HFIL3AUA","K.Chips Pink Peepar-60g @20.00",20.00,15.2500,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HFIL4AU","K.Chips Sea Salt-60g","HFIL4","K.Chips Sea Salt","AU","60g","",0.000,"",F,1,"HFIL4AUA","K.Chips Sea Salt-60g @20.00",20.00,15.2500,0.00,"",""
"HFIL","HALDIRAM FOODS INT.P","HFIL5AB","HD.Bikaneri papad-200g","HFIL5","HD.Bikaneri papad","AB","200GM","GM",200.00,"",F,1,"HFIL5ABA","HD.Bikaneri papad-200g @50.00",50.00,42.0000,0.00,"",""
"S00","NEW MAHESH ENTERPRIS","KB001AB","KB FRUIT BISC-200g","KB001","KB FRUIT BISC","AB","200GM","GM",200.00,"602",F,2,"KB001ABA","KB FRUIT BISC-200g @80.00",80.00,56.5000,0.00,"",""
